question_id,dataset,latency_total,latency_decomposer,latency_retriever,latency_reasoner,latency_critic
2hop__596188_297986,musique,11.616943199998786,0.0,0.0,0.0,0.0
4hop3__700962_88460_30152_20999,musique,12.695858600000065,0.0,0.0,0.0,0.0
3hop1__145427_106426_157788,musique,14.21502529999998,0.0,0.0,0.0,0.0
2hop__857493_17335,musique,13.761174399998708,0.0,0.0,0.0,0.0
2hop__123104_77615,musique,11.950373599996965,0.0,0.0,0.0,0.0
4hop2__9988_685934_70784_61381,musique,13.186954400000104,0.0,0.0,0.0,0.0
2hop__788087_150107,musique,10.855988200000866,0.0,0.0,0.0,0.0
4hop1__73810_32392_823060_610794,musique,14.698597199996584,0.0,0.0,0.0,0.0
4hop1__749065_698949_157828_239539,musique,11.211633699997037,0.0,0.0,0.0,0.0
3hop1__222380_443779_52195,musique,16.8031289999999,0.0,0.0,0.0,0.0
2hop__530579_13529,musique,13.293467299998156,0.0,0.0,0.0,0.0
4hop2__161602_426860_88460_20988,musique,12.207504599999083,0.0,0.0,0.0,0.0
3hop1__622497_160088_49779,musique,17.489869500001078,0.0,0.0,0.0,0.0
2hop__14_59409,musique,11.718161200002214,0.0,0.0,0.0,0.0
4hop1__51465_53706_795904_580996,musique,13.21576450000066,0.0,0.0,0.0,0.0
2hop__5658_25002,musique,17.31176989999949,0.0,0.0,0.0,0.0
2hop__66167_88526,musique,16.35557080000217,0.0,0.0,0.0,0.0
2hop__485221_544917,musique,13.437499699997716,0.0,0.0,0.0,0.0
3hop1__622497_160088_73916,musique,14.502025500001764,0.0,0.0,0.0,0.0
2hop__35566_17873,musique,16.34404379999978,0.0,0.0,0.0,0.0
3hop2__326964_263934_7713,musique,16.590322200001538,0.0,0.0,0.0,0.0
3hop1__145427_106426_77199,musique,12.133252400002675,0.0,0.0,0.0,0.0
4hop2__71753_729371_70784_61381,musique,15.803276800001186,0.0,0.0,0.0,0.0
2hop__13539_13493,musique,14.855661400000827,0.0,0.0,0.0,0.0
3hop1__796649_720914_27537,musique,12.679133100002218,0.0,0.0,0.0,0.0
2hop__9285_42311,musique,12.48598729999867,0.0,0.0,0.0,0.0
4hop1__9007_698949_157828_239539,musique,15.752421499997581,0.0,0.0,0.0,0.0
2hop__497191_129669,musique,13.030927299998439,0.0,0.0,0.0,0.0
3hop1__131110_39743_24526,musique,18.11212660000092,0.0,0.0,0.0,0.0
3hop1__9285_5188_23307,musique,14.892978299998504,0.0,0.0,0.0,0.0
2hop__16844_42173,musique,18.125059099998907,0.0,0.0,0.0,0.0
3hop1__671542_665330_47686,musique,12.628137900002912,0.0,0.0,0.0,0.0
3hop1__672543_503371_21711,musique,15.266494799998327,0.0,0.0,0.0,0.0
4hop2__161602_426860_88460_21062,musique,12.55900130000009,0.0,0.0,0.0,0.0
3hop1__404541_629431_124169,musique,12.958001900002273,0.0,0.0,0.0,0.0
2hop__648648_173389,musique,10.271702600002754,0.0,0.0,0.0,0.0
2hop__32441_522949,musique,13.565902700000152,0.0,0.0,0.0,0.0
3hop1__662413_42197_18397,musique,18.1332773000031,0.0,0.0,0.0,0.0
3hop1__140855_2053_52946,musique,15.689332699999795,0.0,0.0,0.0,0.0
